,material_id,energy_per_atom,Space Group,a,b,c,alpha,beta,gamma,C
1861,C-56477-948-54,-154.39215,8,2.48674,4.53074,7.23079,82.23575,58.92409,74.06173,12.0
1862,C-130540-5836-50,-154.26291316666666,12,2.4508000000000005,3.9439099999999994,7.12879,126.83364000000002,121.03201000000001,89.95884,6.0
1863,C-113074-1713-46,-154.3702875,2,2.48396,4.68262,4.09785,83.04465,89.53575999999998,74.47622,8.0
1864,C-9606-4988-24,-154.15497875,12,2.75118,4.664539999999999,5.76916,51.77893,91.40188,93.70511,8.0
1865,C-172969-3693-43,-154.08616,1,2.50278,4.196850000000001,5.54546,81.24442,89.34495,90.33378,10.0
1866,C-57113-4466-29,-154.26675416666666,1,2.48745,5.17868,7.02691,108.60709,100.25313,118.64785999999998,12.0
1867,C-193907-1650-15,-154.14285233333334,2,2.9661500000000003,3.61157,4.82689,68.21655,109.05666000000001,98.85691999999999,6.0
1868,C-148240-6826-41,-154.45293,2,2.43235,4.20274,5.94364,86.05147000000001,72.3528,89.80765,8.0
1869,C-142748-3187-18,-154.13525333333334,1,2.44557,5.79849,5.74108,85.08783999999999,102.51574,101.77184,12.0
1870,C-189726-6424-47,-154.10401683333333,2,2.90777,4.72768,3.61946,106.16798000000001,99.4854,106.06349000000002,6.0
1871,C-141061-9666-9,-154.19743083333333,69,2.49102,3.59313,4.35312,95.69626,106.62908000000002,69.70109,6.0
1872,C-96711-312-10,-154.42785899999998,2,4.28411,4.1944,4.61934,88.48367,92.70349000000002,58.79480999999999,10.0
1873,C-40144-9743-12,-154.204459,1,2.45391,4.589979999999999,5.35892,84.53002,89.98244,74.54430000000002,10.0
1874,C-56503-8782-14,-154.07923625,1,2.52398,4.44869,4.37065,106.09972,85.81506999999999,99.13958000000001,8.0
1875,C-13665-1988-54,-154.0760475,1,3.7564900000000003,3.85168,4.37221,87.31322,103.64398000000001,105.87366,8.0
1876,C-90858-8157-13,-154.22680875,1,2.42582,4.810320000000001,6.20205,67.78317000000001,78.69759,59.54702000000001,8.0
1877,C-57124-393-43,-154.08654625,1,3.50224,5.69094,3.34249,80.45267,66.45827,80.80545,8.0
1878,C-73667-436-18,-154.14917125,1,2.44331,3.4033899999999995,7.21704,96.75079,90.16358,68.75995,8.0
1879,C-134164-924-18,-154.116708125,1,2.48505,4.70042,9.17192,107.19612,89.66490000000002,65.9862,16.0
1880,C-106865-3848-15,-154.077525,1,4.49467,2.6986599999999994,4.70262,107.00966000000001,102.54442,76.00919,8.0
1881,C-91012-8547-42,-154.30476681818183,1,2.4476,6.06076,10.92398,67.74659,92.96220000000001,100.97935,22.0
1882,C-184044-1943-29,-154.29227383333333,2,2.47961,2.56468,5.73103,89.7098,77.54287,90.02193999999999,6.0
1883,C-177244-4718-3,-154.19799666666668,1,2.51151,4.289139999999999,6.65702,79.36084,75.11049,86.81699,12.0
1884,C-142785-5183-50,-154.09245625,1,3.54403,3.16262,5.69524,87.09093000000001,87.32162,67.76599,8.0
1885,C-136204-3885-26,-154.4111465,179,3.3211,4.837610000000001,4.83852,42.59648000000002,46.6303,46.62684000000001,6.0
1886,C-80144-1745-6,-154.09747375,1,3.00617,4.5208,5.69068,74.54329,66.62032,55.55496999999999,8.0
1887,C-189736-8326-12,-154.22122,1,2.46207,4.9413,8.93138,111.14937,73.95943,119.87858000000001,14.0
1888,C-13893-8599-16,-154.252771,65,2.52307,4.98486,5.60217,55.72323,89.98107,89.98961999999999,10.0
1889,C-28211-2820-17,-154.356174,25,2.47378,4.234119999999999,5.45944,90.02735000000001,89.99251,90.00355,10.0
1890,C-193913-8104-23,-154.4097905,178,3.5171699999999997,3.51671,3.31758,89.99885,90.00249000000001,119.99088,6.0
1891,C-157701-8688-26,-154.0808857142857,1,2.4366100000000004,5.30135,6.86606,104.24991,84.08929,83.66025,14.0
1892,C-57142-7457-25,-154.33115375,139,4.30561,4.799229999999999,3.28732,72.69625000000002,49.03627,63.31472,8.0
1893,C-141055-6281-52,-154.19860166666666,69,2.4908999999999994,4.35865,3.58953,95.67773,110.28920000000001,73.41948,6.0
1894,C-40124-9886-18,-154.24273599999998,1,3.34643,4.838390000000001,5.98639,94.0073,123.99049000000001,107.34592,10.0
1895,C-142765-5958-27,-154.45949416666667,2,2.43157,5.55705,6.61237,90.92193,88.35207000000001,103.70458,12.0
1896,C-142765-5958-19,-154.163854375,1,3.63266,4.64946,6.74761,68.48158,66.34715,68.16121,16.0
1897,C-157689-1881-5,-154.44255916666663,12,2.42908,5.711259999999999,4.51385,45.02734999999999,76.21382,80.56273000000002,6.0
1898,C-172955-2457-39,-154.3096853333333,5,2.48153,3.6892300000000002,4.21702,104.84287,89.95138,109.64363,6.0
1899,C-136369-4393-29,-154.26858611111112,1,4.19151,4.2650999999999994,7.83249,75.92717,86.44462,73.72213,18.0
1900,C-157717-1262-16,-154.25974616666667,12,2.45092,4.54985,6.20915,48.27515,78.66484,105.83138,6.0
1901,C-90843-1323-62,-154.11124666666666,1,2.50272,4.12927,7.71102,117.37854000000002,96.78738,83.92729000000001,12.0
1902,C-152595-6978-18,-154.52704316666666,166,2.47783,2.47857,6.31103,90.00217,101.30702,59.95704,6.0
1903,C-41286-8783-42,-154.3332464285714,1,3.36239,3.4341700000000004,7.11018,83.17316,82.59437000000001,87.74557,14.0
1904,C-194783-6716-13,-154.08275,1,2.46313,6.40159,7.97324,106.50315,87.5433,75.69722,20.0
1905,C-141043-2496-19,-154.40281133333335,20,3.50665,3.51746,3.32169,89.98614,90.03047,119.95647999999998,6.0
1906,C-106869-4718-7,-154.1288875,74,3.42034,3.4187399999999997,5.01585,111.51724,111.51753,89.85586,8.0
1907,C-13893-8599-36,-154.1596492857143,1,2.46388,5.07192,7.62471,115.63260000000001,99.32927999999998,89.95838,14.0
1908,C-34641-3163-57,-154.16110375,12,3.28724,4.58487,4.15162,115.23700000000001,77.23584,71.40826999999999,8.0
1909,C-134183-9440-21,-154.1381275,1,2.4175399999999994,2.61864,8.61176,96.13178,81.82779,89.52305,8.0
1910,C-148280-4021-15,-154.07620666666665,1,3.37944,3.76498,5.65318,84.82412,77.31522,79.42372,12.0
1911,C-9624-7158-55,-154.10602125,1,2.43693,6.619790000000001,8.2986,105.13128,90.10372,123.34082,16.0
1912,C-142781-4679-1,-154.12928,2,2.5050900000000005,3.94713,7.3222,50.57151000000001,58.01493,79.82986,8.0
1913,C-47631-7826-1,-154.182665,11,2.48886,5.41939,5.19614,103.16262,90.01007,90.04305000000001,12.0
1914,C-176671-1525-23,-154.3090975,2,2.4808499999999998,3.6870800000000004,4.21961,75.07551,89.88984,70.40142,6.0
1915,C-177268-8621-21,-154.542945,227,3.51496,3.51893,3.51956,89.99557,90.01992,89.98047,8.0
1916,C-176685-9184-15,-154.24383633333335,1,2.45295,4.71294,6.047,131.85359,78.29852,121.38218999999998,6.0
1917,C-172945-2721-13,-154.06596142857143,1,3.31022,4.692200000000001,6.19807,73.94025,89.90160000000002,65.99095999999999,14.0
1918,C-172928-8845-43,-154.46799142857142,1,2.4319,7.53742,5.83508,75.67705000000001,77.78301,89.98337,14.0
1919,C-75999-4861-19,-154.22281,12,2.48428,3.823069999999999,5.78472,73.97851,115.46140000000001,108.96750000000002,8.0
1920,C-53850-732-17,-154.0739716666667,2,2.43802,2.55136,7.22973,118.44846,90.81387000000001,88.74171,6.0
1921,C-47642-4937-58,-154.200185,2,3.31192,4.301750000000001,5.10294,102.33497,116.80788000000001,105.37948999999999,8.0
1922,C-152556-5725-29,-154.45581033333335,2,2.43091,3.91436,4.71135,84.14205,105.49238,89.70123,6.0
1923,C-41298-1814-6,-154.220866,6,2.44809,4.19699,6.61954,86.09069,90.04817,90.01376,10.0
1924,C-28226-7086-4,-154.43584833333333,1,2.4297200000000005,3.03247,6.40389,102.62642,100.73887,102.84085,6.0
1925,C-145321-8105-19,-154.3642425,6,4.0609,2.4876299999999993,5.31329,117.92054000000002,104.11939,89.98777000000001,8.0
1926,C-137421-6940-46,-154.30947818181818,1,2.4643299999999995,6.63608,8.89825,61.40362999999999,89.96372,79.27876000000002,22.0
1927,C-102787-7037-19,-154.08378000000002,1,3.47668,6.81649,7.65694,86.8403,73.69475,70.71263,24.0
1928,C-189732-2937-20,-154.08448133333334,65,2.73939,3.62198,4.80598,112.13285,89.82637999999999,89.66882,6.0
1929,C-73657-5503-57,-154.06752625,1,3.5743899999999997,3.2734099999999997,4.83476,108.42141000000001,100.3226,103.63368,8.0
1930,C-57117-426-29,-154.09958,1,3.18048,4.77026,4.89248,89.99724,92.85427,51.73771,8.0
1931,C-76030-274-19,-154.06840125,9,2.48375,4.0492099999999995,5.01215,66.14263,85.56043000000001,78.96011,8.0
1932,C-152607-7999-8,-154.16873800000002,6,2.49377,3.96182,6.06805,89.96378000000001,78.14192,90.00425,10.0
1933,C-113054-2060-17,-154.2681025,8,2.4654,3.1970399999999994,7.4094,87.29345,99.54514,112.65143000000003,8.0
1934,C-102871-6259-34,-154.0832825,2,3.1901699999999997,3.4743099999999996,6.81564,111.88706,103.9331,111.58302999999998,8.0
1935,C-76044-1310-16,-154.06999249999998,1,2.46547,5.60377,5.61868,98.90035,91.99767,95.94775,12.0
1936,C-28224-863-1,-154.37513142857142,1,2.48309,6.637269999999999,5.69945,120.35241000000002,102.58858000000001,89.99843000000001,14.0
1937,C-57140-5474-15,-154.23857166666667,1,2.46212,4.888090000000001,6.39417,73.41018,78.87212,89.86948,12.0
1938,C-34619-2266-51,-154.28629875,8,2.45653,3.6628200000000004,6.47368,99.33807000000002,100.92434,109.57376000000001,8.0
1939,C-137427-8292-72,-154.0868925,1,2.46416,4.724220000000001,10.48986,85.49983,90.02543000000001,74.85792,20.0
1940,C-90800-1393-3,-154.1145275,3,2.44151,4.72234,7.39876,96.55734,70.79724,58.70373999999999,8.0
1941,C-141024-202-32,-154.08183642857142,1,4.61064,5.68307,4.57825,100.95760000000001,89.83958000000001,117.53418999999998,14.0
1942,C-40130-2113-22,-154.164798,5,2.46675,3.38692,5.25896,88.55902,90.01910000000001,68.69380000000001,6.0
1943,C-148234-7928-17,-154.14643,1,3.31777,3.33427,4.68172,110.89392,90.13094,90.03681000000002,8.0
1944,C-34649-5321-45,-154.45835583333334,2,3.88214,5.750579999999999,4.02103,94.65096,75.93336000000001,81.13663,12.0
1945,C-90843-1323-60,-154.08965916666668,2,4.29729,4.33713,4.74712,62.69725999999999,74.52077,65.53399,12.0
1946,C-80188-9960-13,-154.18513375,1,4.1656,3.63694,4.6667,120.62246000000002,100.24761,73.22926,8.0
1947,C-41268-3496-50,-154.19224400000002,1,4.09355,4.55058,4.59312,117.95319,85.62517000000001,102.53233,10.0
1948,C-126185-1493-33,-154.16347216666665,1,2.46335,3.39342,5.28826,86.33607,89.95926,111.20210000000002,6.0
1949,C-193940-9208-31,-154.074502,1,4.19556,4.77955,4.20738,79.87423000000001,59.93459,93.66398,10.0
1950,C-189746-9542-41,-154.30878933333335,2,3.68909,2.48098,4.21671,90.05359000000001,104.73673,70.36619,6.0
1951,C-113039-2678-10,-154.40827625,65,2.47609,4.18443,4.79269,115.85822,89.98828,90.0242,8.0
1952,C-73617-587-37,-154.07896,1,2.54514,4.42632,7.13185,103.13613,112.23144,95.57774,12.0
1953,C-170368-1522-35,-154.12965200000002,2,2.52117,5.15717,6.78231,43.74622000000001,72.1621,81.94619,10.0
1954,C-53848-9695-40,-154.5264905,5,2.4781899999999997,2.4778700000000002,6.31095,90.01626000000002,101.33374,59.95991,6.0
1955,C-72714-6010-36,-154.471957,12,3.11818,4.08118,6.65895,68.69849,72.15489000000001,69.97405,10.0
1956,C-40091-1213-41,-154.3930755,12,3.90844,3.0611799999999993,4.75897,119.61407,122.98131,72.92857,6.0
1957,C-170886-315-50,-154.18042,1,2.46033,6.16095,6.58628,70.02473,75.97477000000002,88.89099,16.0
1958,C-104330-9065-48,-154.07063777777776,1,2.48446,3.68091,13.90262,77.63634,76.65582,70.15308,18.0
1959,C-13897-9657-48,-154.335145,1,2.48984,5.947489999999999,3.93689,97.63589000000002,89.99869,102.10023,10.0
1960,C-22120-3702-12,-154.1381795,1,2.46744,6.49097,7.31566,78.72136,82.98759000000001,96.76378,20.0
1961,C-28242-4049-34,-154.1262225,2,3.12267,3.333,4.82776,100.25263000000001,104.99786,111.11412000000003,6.0
1962,C-148254-5891-43,-154.11490375,8,2.55165,5.24022,4.26587,114.02347,89.94619,77.45707,8.0
1963,C-130505-1819-45,-154.07819383333333,2,2.5491500000000005,2.4409599999999996,6.50863,89.80100000000002,78.40417,88.25972,6.0
1964,C-41308-8899-3,-154.230908,2,2.44506,4.5929,7.14426,59.68998,89.95008,74.51404,10.0
1965,C-113039-2678-25,-154.2589675,63,2.50576,4.2504,4.811,63.74286000000001,89.97481,89.92641,8.0
1966,C-57225-6021-50,-154.1238181818182,1,2.5395900000000005,7.173450000000001,7.27143,85.37444,97.76208,77.33387,22.0
1967,C-136206-8828-47,-154.296834,1,2.43144,4.10887,8.70611,82.68795000000001,73.74343,90.01832,10.0
1968,C-141037-8469-4,-154.25881433333333,8,2.46953,3.23835,5.18423,90.15342,89.9985,67.51569,6.0
1969,C-107730-3141-13,-154.193431875,1,4.56908,5.26118,4.71721,63.762330000000006,75.21261,70.42605,16.0
1970,C-145313-1627-9,-154.54693125,227,2.48786,4.30618,5.55845,121.07755999999999,102.94550000000001,106.7896,8.0
1971,C-73623-520-51,-154.22555875,2,4.48902,4.5995,3.79197,57.18601000000002,70.44622,43.60766,8.0
1972,C-189742-1338-42,-154.123205,6,2.49422,4.455020000000001,7.48467,83.57580999999999,90.00986,89.99471,14.0
1973,C-57124-393-60,-154.078945,1,3.68302,5.465420000000001,4.64056,84.39544,73.64628000000002,76.89132,12.0
1974,C-172919-5077-29,-154.29186785714288,1,4.82532,4.95782,5.01025,101.33126,65.90745000000001,80.10511,14.0
1975,C-102860-4456-41,-154.11559375,1,3.4115299999999995,5.68116,5.97156,74.45465,64.26737,84.37504,16.0
1976,C-34619-2266-3,-154.0806575,1,3.78537,3.31899,4.39204,59.14542999999999,83.79433000000002,84.07174,8.0
1977,C-13677-4233-32,-154.197565,1,2.50345,4.847589999999999,6.90586,68.47963,73.73388,61.90871,12.0
1978,C-76014-6220-34,-154.52721625,194,2.47369,4.281839999999999,4.11804,90.01705,90.02516,89.99487,8.0
1979,C-34653-3008-58,-154.36892125,10,2.48763,4.06072,5.29488,58.52558000000001,89.99772,89.99126999999999,8.0
1980,C-134195-9130-13,-154.2697575,1,2.42843,4.15522,6.27776,75.83721,78.89315,89.97592,8.0
1981,C-130512-5016-37,-154.453615,12,2.4314400000000003,3.94924,6.41971,46.239160000000005,79.12037,89.90922,6.0
1982,C-13913-1160-29,-154.45753833333333,2,2.43042,4.01369,5.4789,96.36130999999999,100.69913000000001,56.00912999999999,6.0
1983,C-176659-6916-48,-154.20458142857143,1,2.4589100000000004,6.46428,5.8364,86.18236,102.17584,100.9674,14.0
1984,C-126143-7642-27,-154.171578,6,2.45108,4.9162,4.8597,90.00016000000001,90.0141,90.06436000000001,10.0
1985,C-28264-8801-30,-154.5267525,166,2.47756,2.4778400000000005,6.31071,78.67925,78.67352,59.98677,6.0
1986,C-126153-9712-50,-154.1457875,2,2.9908,4.81856,3.64214,67.75114000000002,70.49928,70.49289000000002,6.0
1987,C-57113-4466-35,-154.13412833333334,5,4.72766,4.53645,4.38272,58.39072000000001,77.77449,103.70664000000001,12.0
1988,C-130518-7047-10,-154.45847333333333,2,2.4306000000000005,3.13336,6.70447,92.04963,120.753,94.50164,6.0
1989,C-40089-3949-7,-154.52743583333333,12,2.47795,2.47753,6.31092,101.28454,90.01355,120.00125000000001,6.0
1990,C-34639-131-22,-154.10057833333337,1,2.46367,4.39145,8.39927,103.99814999999998,103.57172,95.59126,12.0
1991,C-92109-5617-8,-154.43267466666666,69,3.04797,2.4293000000000005,7.23096,107.41544000000002,123.17017000000001,80.9661,6.0
1992,C-90841-9811-26,-154.45956625,12,2.43087,4.13462,6.49498,108.81388000000001,110.57158,87.85085,8.0
1993,C-148219-4273-26,-154.54398875,5,2.48759,4.304350000000001,9.62577,121.45947,97.43251,90.0032,16.0
1994,C-90811-1769-4,-154.21817,1,2.44625,6.28767,6.02257,119.33839,78.26278,101.24442000000002,12.0
1995,C-28264-8801-7,-154.205363,1,2.45423,5.3589199999999995,4.59213,95.52122000000001,105.48287,90.01938,10.0
1996,C-13939-9611-16,-154.115478,2,3.45238,3.4022499999999996,5.34083,97.93246,82.72709,87.8532,10.0
1997,C-148252-2749-54,-154.06872875,12,4.80823,4.20521,3.59724,90.14464,131.92092,90.06061,8.0
1998,C-176675-1406-14,-154.19689866666667,42,2.49093,3.5922500000000004,4.35367,95.68322,73.37753,110.25744999999999,6.0
1999,C-113062-5806-14,-154.1049525,2,3.49146,3.47492,4.85667,65.82975,65.96513,74.73355,8.0
2000,C-13913-1160-37,-154.15844,1,2.46682,3.38079,5.79958,81.39077,64.78844,68.60687,6.0
2001,C-56487-1364-46,-154.15515875,1,4.22389,3.28507,8.86892,85.1072,93.37794,56.14187,16.0
2002,C-130532-5775-42,-154.29558133333333,11,2.42429,4.21092,5.86995,45.64589,90.17619000000002,90.10281000000002,6.0
2003,C-134204-8080-21,-154.19930375,2,4.4551,3.97378,4.67031,81.01286000000002,48.689229999999995,93.90835,8.0
2004,C-13696-4228-6,-154.1480125,1,2.4927699999999997,3.69987,9.58255,59.997640000000004,82.54842000000001,70.37658999999998,12.0
2005,C-80186-3462-43,-154.33432,139,3.2871599999999996,3.28693,4.94675,67.85037,67.86625,81.85606,8.0
2006,C-148284-9021-4,-154.15571666666668,1,2.45598,6.08512,6.1746,87.15285000000002,101.49066,101.63374,12.0
2007,C-13671-2117-16,-154.18558916666666,1,2.67306,4.824789999999999,6.42657,78.21205,71.28537,76.63176999999999,12.0
2008,C-177270-1673-51,-154.124768125,1,2.4779,5.56795,7.08512,88.38127,100.09385,89.98143000000002,16.0
2009,C-184056-7379-31,-154.2653125,1,2.4490199999999995,3.95614,4.54215,86.21309,105.61252000000002,90.04427,6.0
2010,C-136263-7925-43,-154.54679083333335,227,2.48813,4.30477,4.30577,60.00117,54.718889999999995,73.20509,6.0
2011,C-145346-824-58,-154.06699375,1,3.928,4.98279,3.80565,105.54297000000001,88.61754999999998,122.97484000000001,8.0
2012,C-53836-3159-25,-154.313487,1,2.48184,3.6897800000000003,4.84203,57.421580000000006,104.83342,109.66803,6.0
2013,C-172926-5427-13,-154.287692,1,3.40114,4.17406,4.44249,75.08913,68.60192,75.52721,10.0
2014,C-13647-2599-57,-154.07202375,1,2.49181,5.133490000000001,7.46317,94.54677,79.96254,86.91576,16.0
2015,C-184080-2077-4,-154.22439833333334,12,2.45247,4.53933,5.95581,43.08111,78.05306,74.25926,6.0
2016,C-50206-5930-65,-154.0871525,1,2.45081,5.25574,11.23965,86.48346999999998,87.12626000000002,90.05870000000002,24.0
2017,C-134189-3129-17,-154.22512,1,2.42719,6.325539999999999,5.59838,95.78136,103.12435000000002,100.99744,12.0
2018,C-134162-3158-23,-154.4282125,12,2.42806,4.20147,8.5988,40.03722,90.15027999999998,89.9996,8.0
2019,C-184068-6075-25,-154.18221785714286,1,2.44295,4.2221400000000004,10.43108,107.84170999999999,97.46698,89.96558,14.0
2020,C-148256-2422-34,-154.176005,1,2.4703200000000005,3.3840799999999995,10.90595,102.2541,96.45355,111.44276,12.0
2021,C-27821-4829-68,-154.14781181818182,1,2.45904,7.62645,8.91879,119.92011000000001,102.47943,91.85073,22.0
2022,C-152573-9805-17,-154.31913466666666,12,2.4799,3.6878600000000006,4.89745,93.01068,120.38222000000002,109.61756999999999,6.0
2023,C-134223-2022-62,-154.22197125,12,2.48302,3.8221600000000002,5.22498,98.73499000000001,90.10116000000001,108.90712,8.0
2024,C-145300-1207-55,-154.20011625,2,3.3267,4.27216,4.91905,119.47444,86.76032,105.21850000000002,8.0
2025,C-90863-258-16,-154.1463275,1,3.31745,3.3359099999999997,4.67989,110.89034,89.81170999999999,90.17563,8.0
2026,C-90809-799-10,-154.5486925,227,2.48778,3.51644,4.97608,89.99400000000001,90.00595,90.00260999999999,8.0
2027,C-28228-7733-13,-154.071164,2,5.85761,4.34938,3.93396,69.87113,81.00032,42.80251999999999,10.0
2028,C-53834-8651-18,-154.286606,1,2.47356,3.2603700000000004,8.32385,86.86059000000002,81.44684,67.65162,10.0
2029,C-73621-2756-33,-154.19512625,8,2.44316,4.861960000000001,6.25006,98.06737000000001,101.25399999999999,120.17854999999997,8.0
2030,C-13917-4320-5,-154.44100699999998,2,2.42988,2.9671499999999997,6.4169,82.02226,79.10848999999999,74.6417,6.0
2031,C-53848-9695-42,-154.143181,1,3.38066,2.46024,5.31125,90.06297,84.25326,69.02897,6.0
2032,C-126161-9940-13,-154.1571925,194,2.4962400000000002,4.35705,4.35472,59.99562999999999,90.00017,89.99881,6.0
2033,C-136221-5891-52,-154.44165583333333,12,3.0581999999999994,2.43053,6.83235,58.43372000000001,93.94383000000002,88.26921,6.0
2034,C-130526-2423-52,-154.30043133333334,12,2.4792,3.68545,4.82145,68.75105,75.18744,109.69369,6.0
2035,C-136212-1087-27,-154.52839516666668,5,2.47777,2.4785999999999997,6.31257,90.00903,101.32576000000002,120.03108000000002,6.0
2036,C-126153-9712-45,-154.20149366666666,15,2.46143,3.6332000000000004,4.48682,73.58376,95.31243999999998,63.42639,6.0
2037,C-134208-315-32,-154.15931666666668,1,2.4317,6.28671,6.84737,121.66989,116.06298000000001,79.36395000000002,12.0
2038,C-152589-5332-38,-154.172744,6,2.45255,5.48737,4.8641,89.99172000000002,89.97382000000002,63.49565,10.0
2039,C-9599-351-42,-154.06892,2,2.5271700000000004,4.297629999999999,5.07608,59.62463000000001,83.31426000000002,94.96391,8.0
2040,C-56489-4783-10,-154.40906,65,2.47535,4.793499999999999,4.18458,64.09187999999999,89.99923,90.00239000000002,8.0
2041,C-130522-136-24,-154.091611,2,3.48051,5.80582,5.75079,78.82999,126.87129,127.79948,10.0
2042,C-56471-7021-1,-154.20701416666665,1,4.525480000000001,3.3712,6.58169,83.08158,99.83197,133.76678999999996,12.0
2043,C-149241-6086-54,-154.09875454545454,1,3.38321,4.81858,10.18569,102.45758,77.78627,121.57222,22.0
2044,C-142785-5183-49,-154.195405,1,3.37895,4.24306,5.42742,63.56773999999999,84.16175000000001,76.36197999999999,12.0
